Date,0050.TW,00632R.TW,00679B.TW,2303.TW,2308.TW,2317.TW,2330.TW,2376.TW,2377.TW,2382.TW,2454.TW,3711.TW,TSM,TWD=X,^GSPC,^NDX,^SOX,^TNX,^VIX
2018-03-19,8142136.0,31084528.0,,26548555.0,6656814.0,23801912.0,21440766.0,10827963.0,4435748.0,2965401.0,18084889.0,4372158.0,5116500.0,0.0,3327460000.0,2352810000.0,0.0,0.0,0.0
2018-03-20,11581400.0,26684420.0,,22326811.0,8684370.0,22325342.0,21840151.0,5669149.0,4130104.0,2396727.0,16137222.0,3934468.0,6404200.0,0.0,3272590000.0,1976000000.0,0.0,0.0,0.0
2018-03-21,19566108.0,19768728.0,,18505425.0,5472332.0,22562171.0,28976737.0,4252899.0,13223494.0,3016456.0,12857200.0,11793486.0,7036400.0,0.0,3434780000.0,1999230000.0,0.0,0.0,0.0
2018-03-22,13719700.0,74603216.0,,24926924.0,7126786.0,20038540.0,27000668.0,6235122.0,11476899.0,3424884.0,5677495.0,13213823.0,6318500.0,0.0,3765460000.0,2370970000.0,0.0,0.0,0.0
2018-03-23,32238952.0,129830684.0,,50157951.0,10031621.0,46356075.0,52498390.0,9715557.0,7945671.0,4365774.0,6414475.0,7028175.0,5923500.0,0.0,3829380000.0,2455760000.0,0.0,0.0,0.0
2018-03-26,17476488.0,81885500.0,,27810888.0,8441182.0,25844068.0,36987945.0,6174140.0,15789550.0,2426889.0,11777725.0,4299965.0,5395200.0,0.0,3538080000.0,2341370000.0,0.0,0.0,0.0
2018-03-27,13110272.0,74939767.0,,58111240.0,5377799.0,24066772.0,31008260.0,4817101.0,17686519.0,10110334.0,12445408.0,6391674.0,6995000.0,0.0,3761320000.0,2347480000.0,0.0,0.0,0.0
2018-03-28,16644768.0,64725978.0,,19099923.0,2964982.0,18466060.0,29637411.0,6541715.0,10253946.0,7256236.0,6333805.0,19174063.0,8563100.0,0.0,3875720000.0,2551950000.0,0.0,0.0,0.0
2018-03-29,16399420.0,36662915.0,,37000161.0,3136830.0,24322749.0,36165345.0,4044842.0,8281652.0,6820448.0,6376204.0,12279447.0,7758900.0,0.0,3572360000.0,2593390000.0,0.0,0.0,0.0
2018-03-30,19976360.0,43656244.0,,29931778.0,1995588.0,27591300.0,16996346.0,5251166.0,15699843.0,3571191.0,10060735.0,9361959.0,7758900.0,0.0,3572360000.0,2593390000.0,0.0,0.0,0.0
2018-04-02,14949196.0,28638808.0,,28643495.0,2635335.0,43630381.0,17696003.0,9432122.0,31485368.0,2509689.0,3080504.0,4007724.0,6361200.0,0.0,3635780000.0,2402670000.0,0.0,0.0,0.0
2018-04-03,24750092.0,74772687.0,,25663884.0,3782695.0,47449579.0,35813944.0,5383905.0,9417733.0,6079271.0,7879106.0,9270541.0,6174500.0,0.0,3395840000.0,2330900000.0,0.0,0.0,0.0
2018-04-04,24750092.0,74772687.0,,25663884.0,3782695.0,47449579.0,35813944.0,5383905.0,9417733.0,6079271.0,7879106.0,9270541.0,5497100.0,0.0,3369230000.0,2261580000.0,0.0,0.0,0.0
2018-04-05,24750092.0,74772687.0,,25663884.0,3782695.0,47449579.0,35813944.0,5383905.0,9417733.0,6079271.0,7879106.0,9270541.0,6115100.0,0.0,3230430000.0,2153030000.0,0.0,0.0,0.0
2018-04-06,24750092.0,74772687.0,,25663884.0,3782695.0,47449579.0,35813944.0,5383905.0,9417733.0,6079271.0,7879106.0,9270541.0,5133100.0,0.0,3312390000.0,2359780000.0,0.0,0.0,0.0
2018-04-09,13605720.0,51785523.0,,41328988.0,3610564.0,45704560.0,34694824.0,13113980.0,14777783.0,6047812.0,6830784.0,8752383.0,6696400.0,0.0,3076140000.0,2089220000.0,0.0,0.0,0.0
2018-04-10,15441988.0,56375900.0,,43686362.0,1968329.0,28664449.0,25156994.0,8840672.0,10267336.0,5668601.0,4614776.0,9118237.0,5682300.0,0.0,3579130000.0,2252020000.0,0.0,0.0,0.0
2018-04-11,10414612.0,32904021.0,,29420087.0,2973069.0,32021274.0,21607935.0,19516092.0,9916970.0,5553371.0,9473560.0,8313131.0,4788000.0,0.0,3054520000.0,1882090000.0,0.0,0.0,0.0
2018-04-12,14366292.0,64443076.0,,24395100.0,12299123.0,31028807.0,20409657.0,10582607.0,3918851.0,9075144.0,5856142.0,6846140.0,7574700.0,0.0,3045330000.0,2027080000.0,0.0,0.0,0.0
2018-04-13,11930928.0,23980800.0,,19916291.0,10987941.0,20973101.0,19742548.0,7371511.0,6484508.0,10833249.0,4800170.0,25620403.0,5749900.0,0.0,2988540000.0,1768160000.0,0.0,0.0,0.0
2018-04-16,7236792.0,23358575.0,,16106002.0,5900316.0,20499824.0,18350139.0,7811096.0,8109975.0,11047799.0,7684952.0,42160703.0,5206900.0,0.0,3020740000.0,1800450000.0,0.0,0.0,0.0
2018-04-17,17300160.0,62816000.0,,33941740.0,5674156.0,32989891.0,42756389.0,8196505.0,10013548.0,13820134.0,5928455.0,43095292.0,9831100.0,0.0,3286190000.0,1935380000.0,0.0,0.0,0.0
2018-04-18,14959348.0,61547812.0,,43266308.0,6671271.0,59271556.0,42500048.0,6344707.0,6336185.0,12331134.0,25903106.0,0.0,8947400.0,0.0,3412030000.0,1908700000.0,0.0,0.0,0.0
2018-04-19,17845076.0,61489945.0,,57239731.0,8316952.0,55835633.0,31901989.0,6526538.0,7242867.0,6804567.0,16688689.0,0.0,27527000.0,0.0,3375120000.0,1982090000.0,0.0,0.0,0.0
2018-04-20,36070860.0,96376835.0,,34122407.0,7705110.0,25127452.0,128452087.0,11285086.0,5656845.0,6436170.0,9243973.0,0.0,15313300.0,0.0,3428260000.0,1935160000.0,0.0,0.0,0.0
2018-04-23,42499120.0,83603182.0,,20121592.0,9035583.0,36170394.0,71009975.0,7613212.0,3643049.0,4615329.0,8170123.0,0.0,11178300.0,0.0,3030390000.0,1744480000.0,0.0,0.0,0.0
2018-04-24,67471148.0,102757190.0,,57837166.0,10254962.0,57563292.0,40967892.0,8758656.0,6096564.0,5863563.0,10638684.0,0.0,13004000.0,0.0,3716020000.0,2154270000.0,0.0,0.0,0.0
2018-04-25,65843988.0,76500504.0,,50347727.0,5151494.0,40303204.0,46771110.0,4531457.0,7434708.0,3176823.0,7676548.0,0.0,12359200.0,0.0,3563680000.0,2055840000.0,0.0,0.0,0.0
2018-04-26,65943112.0,66726275.0,,79246861.0,7893413.0,30636437.0,48023557.0,6031222.0,9183798.0,3542319.0,12585799.0,0.0,7685800.0,0.0,3690920000.0,2141220000.0,0.0,0.0,0.0
2018-04-27,49582444.0,51384258.0,,45414790.0,8456677.0,22250115.0,34174459.0,3539948.0,4933736.0,4905619.0,8263068.0,0.0,8276100.0,0.0,3234510000.0,2050350000.0,0.0,0.0,0.0
2018-04-30,26067932.0,43647980.0,,60872336.0,10878231.0,23957750.0,28500789.0,3104164.0,4006659.0,7477744.0,10315708.0,38764382.0,7968000.0,0.0,3749510000.0,1998570000.0,0.0,0.0,0.0
2018-05-01,26067932.0,43647980.0,,60872336.0,10878231.0,23957750.0,28500789.0,3104164.0,4006659.0,7477744.0,10315708.0,38764382.0,5507000.0,0.0,3562820000.0,1932660000.0,0.0,0.0,0.0
2018-05-02,22053992.0,24764177.0,,105765858.0,7610560.0,29409952.0,38167942.0,3095991.0,3215647.0,7274571.0,8872980.0,33905428.0,11522200.0,0.0,4047020000.0,2157860000.0,0.0,0.0,0.0
2018-05-03,35293736.0,49875170.0,,53928795.0,12793881.0,39636875.0,31690731.0,7879089.0,10033368.0,10122134.0,12988126.0,19458281.0,7021400.0,0.0,3867530000.0,2355780000.0,0.0,0.0,0.0
2018-05-04,13901692.0,35051445.0,,49075125.0,8634726.0,20085507.0,27208722.0,10314024.0,6435442.0,9035040.0,5703448.0,23170024.0,9474000.0,0.0,3335260000.0,2040520000.0,0.0,0.0,0.0
2018-05-07,15433528.0,42790717.0,,41618961.0,13122967.0,20344311.0,23268759.0,11802885.0,7304068.0,3353534.0,7252344.0,18888326.0,4590100.0,0.0,3266810000.0,1950650000.0,0.0,0.0,0.0
2018-05-08,21408464.0,29519556.0,,25284222.0,10446969.0,22615792.0,40324763.0,5717123.0,4074947.0,6605100.0,5086816.0,11163106.0,8116600.0,0.0,3745100000.0,2070970000.0,0.0,0.0,0.0
2018-05-09,13436088.0,41140145.0,,48096224.0,4854371.0,24552268.0,33778934.0,10973994.0,7160780.0,11332813.0,4851243.0,9160314.0,5861400.0,0.0,3913650000.0,2250260000.0,0.0,0.0,0.0
2018-05-10,23909216.0,35469595.0,,23378264.0,5840326.0,20409381.0,27530377.0,19180915.0,12021124.0,5848061.0,4467038.0,10000939.0,7957900.0,0.0,3380640000.0,2250450000.0,0.0,0.0,0.0
2018-05-11,70617188.0,59517417.0,,31393160.0,5343202.0,37859652.0,30693910.0,10349540.0,5465712.0,6220627.0,8255872.0,8995769.0,4184400.0,0.0,2874850000.0,2085350000.0,0.0,0.0,0.0
2018-05-14,68790744.0,78051752.0,,32914897.0,4156290.0,102619870.0,19921437.0,13911084.0,13769424.0,17435546.0,5333227.0,6418451.0,5014000.0,0.0,2994360000.0,2085850000.0,0.0,0.0,0.0
2018-05-15,28889928.0,65924579.0,,42548647.0,5964844.0,58190856.0,23771769.0,11424755.0,10170424.0,9083515.0,3385594.0,7211833.0,5622800.0,0.0,3291190000.0,2120380000.0,0.0,0.0,0.0
2018-05-16,33174404.0,27680225.0,,33701981.0,3374811.0,44038651.0,14409556.0,22226454.0,14094201.0,6101081.0,3594624.0,6025484.0,7671500.0,0.0,3248480000.0,2103060000.0,0.0,0.0,0.0
2018-05-17,7763112.0,21020336.0,,26416612.0,2991657.0,22673220.0,26852737.0,20925077.0,14811217.0,7758055.0,8766504.0,7211278.0,7964200.0,0.0,3478150000.0,1958970000.0,0.0,0.0,0.0
2018-05-18,9442848.0,27920388.0,,22129437.0,3430096.0,19150012.0,27664541.0,28405422.0,18707367.0,6113523.0,5357335.0,5076011.0,7783900.0,0.0,3383270000.0,1982190000.0,0.0,0.0,0.0
2018-05-21,15558644.0,67513926.0,,10344761.0,7419730.0,19199119.0,16127815.0,18576180.0,8889706.0,6268907.0,3005338.0,5989916.0,7902200.0,0.0,3053480000.0,1997220000.0,0.0,0.0,0.0
2018-05-22,7349796.0,35125840.0,,43275499.0,3261883.0,19324308.0,22355097.0,9700090.0,7820095.0,14228448.0,6695276.0,5787443.0,5752000.0,0.0,3384140000.0,1927420000.0,0.0,0.0,0.0
2018-05-23,8497492.0,35261028.0,,21014513.0,4132416.0,16045619.0,23062899.0,12382729.0,13745610.0,12458222.0,6434676.0,3946888.0,4815400.0,0.0,3333160000.0,1997090000.0,0.0,0.0,0.0
2018-05-24,4541296.0,28334350.0,,13951673.0,2741740.0,18350489.0,12996610.0,12834113.0,9057240.0,4233233.0,3680555.0,4529107.0,7930800.0,0.0,3285750000.0,2035460000.0,0.0,0.0,0.0
2018-05-25,12462992.0,22479648.0,,25392359.0,2837452.0,40522437.0,15971294.0,10952109.0,11130058.0,7005722.0,4871678.0,3465884.0,5403000.0,0.0,3015260000.0,1771950000.0,0.0,0.0,0.0
2018-05-28,11761532.0,27915467.0,,34010039.0,2349135.0,51987603.0,16373270.0,9939633.0,7553991.0,8191701.0,3884905.0,4222072.0,5403000.0,0.0,3015260000.0,1771950000.0,0.0,0.0,0.0
2018-05-29,5554160.0,17597108.0,,33254072.0,2016706.0,29795651.0,23764776.0,7998634.0,6285491.0,3804761.0,2389488.0,2951022.0,7198200.0,0.0,3743310000.0,2095380000.0,0.0,0.0,0.0
2018-05-30,24711276.0,62423990.0,,54574035.0,4688370.0,31206329.0,49163788.0,9149730.0,6785915.0,7922270.0,4860062.0,14202626.0,8413400.0,0.0,3566490000.0,2058300000.0,0.0,0.0,0.0
2018-05-31,6423688.0,31009647.0,,97119929.0,8911371.0,66653723.0,96069458.0,10187981.0,13253800.0,13842910.0,9847970.0,14269661.0,8129400.0,0.0,4241100000.0,2533360000.0,0.0,0.0,0.0
2018-06-01,7394776.0,28751430.0,,30379635.0,4036635.0,16267238.0,27617994.0,5732129.0,4035470.0,15769129.0,3291068.0,5744263.0,5970000.0,0.0,3694310000.0,2212330000.0,0.0,0.0,0.0
2018-06-04,28324256.0,114916255.0,,33403733.0,4928376.0,26681376.0,25959480.0,6176995.0,5870605.0,20805287.0,8387494.0,7809428.0,8927200.0,0.0,3410090000.0,2152170000.0,0.0,0.0,0.0
2018-06-05,10783684.0,41731543.0,,31280763.0,5043256.0,25309133.0,26534884.0,9315629.0,7730369.0,10394541.0,3675678.0,5882702.0,6345900.0,0.0,3523550000.0,2063270000.0,0.0,0.0,0.0
2018-06-06,25593288.0,101887370.0,,41873811.0,3468201.0,35721686.0,24767441.0,7966473.0,5493543.0,6711635.0,5458800.0,5827952.0,9829700.0,0.0,3662780000.0,2198100000.0,0.0,0.0,0.0
2018-06-07,26817272.0,46722286.0,,38502990.0,5129387.0,68589467.0,24958266.0,9944836.0,12708149.0,6046805.0,3642395.0,11069649.0,8216900.0,0.0,3742080000.0,2339720000.0,0.0,0.0,0.0
2018-06-08,13878156.0,42646266.0,,29558632.0,5327066.0,79786823.0,23548851.0,8900802.0,13895288.0,9368640.0,3650689.0,4849594.0,8081300.0,0.0,3138850000.0,1949810000.0,0.0,0.0,0.0
2018-06-11,13057500.0,26450037.0,,72224476.0,7496296.0,32047612.0,21696933.0,12595007.0,6816179.0,11459918.0,3276621.0,10108724.0,4511600.0,0.0,3262130000.0,1959360000.0,0.0,0.0,0.0
2018-06-12,8972896.0,29340135.0,,76328073.0,3722148.0,32705860.0,29501260.0,7705132.0,4738006.0,9292997.0,3746024.0,13804384.0,6582600.0,0.0,3435700000.0,2019890000.0,0.0,0.0,0.0
2018-06-13,18672580.0,40102804.0,,350536539.0,3516769.0,19736389.0,28944970.0,4500890.0,6569951.0,6428759.0,3460873.0,7696383.0,9616600.0,0.0,3820770000.0,2197830000.0,0.0,0.0,0.0
2018-06-14,14257072.0,47268614.0,,181043205.0,3848258.0,50041681.0,33408041.0,5108578.0,8406637.0,7708928.0,3719428.0,10189033.0,7636000.0,0.0,3540930000.0,2193630000.0,0.0,0.0,0.0
2018-06-15,15448488.0,33756931.0,,96066502.0,6726881.0,44029548.0,48059679.0,10061894.0,16119156.0,14462637.0,5146049.0,17459431.0,11235700.0,0.0,5451990000.0,3049870000.0,0.0,0.0,0.0
2018-06-18,15448488.0,33756931.0,,96066502.0,6726881.0,44029548.0,48059679.0,10061894.0,16119156.0,14462637.0,5146049.0,17459431.0,8921400.0,0.0,3316120000.0,2102660000.0,0.0,0.0,0.0
2018-06-19,19976952.0,74168653.0,,91259275.0,6285033.0,52722952.0,56889624.0,11144813.0,16594757.0,8472699.0,4618793.0,14610261.0,9848900.0,0.0,3671160000.0,2283340000.0,0.0,0.0,0.0
2018-06-20,31467980.0,57867625.0,,90050350.0,3110038.0,37314816.0,40708701.0,7860950.0,11724471.0,5720927.0,5514714.0,14817766.0,8668600.0,0.0,3332140000.0,2316420000.0,0.0,0.0,0.0
2018-06-21,8539404.0,24381103.0,,49753035.0,2773849.0,23720154.0,31242557.0,7096813.0,13622751.0,4156448.0,3846807.0,8039330.0,9246700.0,0.0,3336580000.0,2349640000.0,0.0,0.0,0.0
2018-06-22,25929844.0,53466593.0,,57142286.0,3225526.0,26679439.0,43581409.0,12028620.0,11419040.0,5975291.0,3055482.0,8179996.0,10338500.0,0.0,5468110000.0,3956300000.0,0.0,0.0,0.0
2018-06-25,31972724.0,35953547.0,,31182075.0,3074375.0,28695423.0,45025211.0,6695175.0,10902073.0,5780783.0,2755202.0,5144174.0,10528100.0,0.0,3663280000.0,2423190000.0,0.0,0.0,0.0
2018-06-26,65736564.0,75077756.0,,30096426.0,5244992.0,33393759.0,38446346.0,5003290.0,11195040.0,5379098.0,10955073.0,7454434.0,8817000.0,0.0,3568900000.0,2068870000.0,0.0,0.0,0.0
2018-06-27,33232196.0,32880991.0,,52024313.0,4791206.0,26338176.0,39888414.0,3929330.0,11897988.0,6434058.0,6254777.0,7864441.0,8798100.0,0.0,3803990000.0,2319650000.0,0.0,0.0,0.0
2018-06-28,48256080.0,60954411.0,,70476104.0,3181918.0,22453360.0,37940780.0,5358466.0,9651241.0,8066496.0,4398790.0,8822302.0,7199000.0,0.0,3461100000.0,2208870000.0,0.0,0.0,0.0
2018-06-29,26336852.0,46816233.0,,0.0,5454133.0,31787527.0,34313680.0,5955627.0,10945137.0,6245813.0,4915252.0,8481286.0,8088200.0,0.0,3586800000.0,2208820000.0,0.0,0.0,0.0
2018-07-02,16702512.0,31381261.0,,162084485.0,3761108.0,27297955.0,32449442.0,4591412.0,8666818.0,5320798.0,5731591.0,6012119.0,7365500.0,0.0,3095040000.0,1777880000.0,0.0,0.0,0.0
2018-07-03,20094748.0,50929903.0,,98406139.0,2750900.0,19194058.0,28323220.0,3334079.0,10551075.0,7281688.0,3859712.0,9624388.0,6512600.0,0.0,1911460000.0,1171420000.0,0.0,0.0,0.0
2018-07-04,6985796.0,27530681.0,,105768020.0,4749470.0,13962236.0,15212295.0,6906360.0,9287330.0,8652119.0,3724168.0,5227851.0,6512600.0,0.0,1911460000.0,1171420000.0,0.0,0.0,0.0
2018-07-05,12476328.0,44885047.0,,56808340.0,9746190.0,13979266.0,18225416.0,11057908.0,6075250.0,6616034.0,9890612.0,4943180.0,9230900.0,0.0,2980160000.0,1754690000.0,0.0,0.0,0.0
2018-07-06,21405968.0,63004236.0,,61037692.0,5531706.0,31423124.0,29033762.0,5879989.0,14703867.0,5596489.0,9758208.0,5267845.0,7251600.0,0.0,2590250000.0,1718600000.0,0.0,0.0,0.0
2018-07-09,36155112.0,49544928.0,,62565827.0,5602877.0,15299233.0,38734793.0,7022110.0,11168920.0,2716452.0,6556647.0,4447601.0,7124100.0,0.0,3070060000.0,1844440000.0,0.0,0.0,0.0
2018-07-10,19655208.0,27019576.0,,57819296.0,5075756.0,25041964.0,20118957.0,5762787.0,9482987.0,4030612.0,4572871.0,4113445.0,7211500.0,0.0,3080140000.0,1735230000.0,0.0,0.0,0.0
2018-07-11,15596276.0,37630046.0,,30143840.0,3984429.0,29404060.0,19854690.0,5300589.0,8307100.0,6479186.0,3684846.0,5531492.0,7316200.0,0.0,2986180000.0,1768480000.0,0.0,0.0,0.0
2018-07-12,27531384.0,42671393.0,,75250156.0,5433658.0,20967731.0,23666051.0,5366617.0,9772206.0,4103207.0,4540240.0,7576597.0,5275300.0,0.0,2834230000.0,1930830000.0,0.0,0.0,0.0
2018-07-13,54647116.0,57121000.0,,20428290.0,4494421.0,28979532.0,29716311.0,4027303.0,7522399.0,4050033.0,3278038.0,6868101.0,4947500.0,0.0,2619790000.0,1727500000.0,0.0,0.0,0.0
2018-07-16,21321728.0,21470101.0,,35435883.0,2849659.0,19780872.0,15819254.0,2995417.0,5751500.0,3297492.0,1847940.0,3613742.0,5399200.0,0.0,2819860000.0,1739360000.0,0.0,0.0,0.0
2018-07-17,11971004.0,17304960.0,,33440075.0,3321716.0,18204702.0,21548436.0,4447049.0,4962761.0,4680949.0,3209658.0,5781581.0,6238500.0,0.0,3064920000.0,1752210000.0,0.0,0.0,0.0
2018-07-18,52697820.0,32241210.0,,67247948.0,4150140.0,37352167.0,39898658.0,13517808.0,9360673.0,6629127.0,4952897.0,9009402.0,10532200.0,0.0,3111560000.0,1881110000.0,0.0,0.0,0.0
2018-07-19,52870644.0,46191446.0,,59100677.0,2737705.0,31130595.0,39661216.0,9684082.0,13161363.0,6254627.0,2521955.0,6085449.0,17762300.0,0.0,3278360000.0,1886300000.0,0.0,0.0,0.0
2018-07-20,73613480.0,71362629.0,,97511292.0,2121100.0,31184604.0,97969023.0,9453056.0,14274946.0,7538463.0,3062839.0,12558355.0,14481000.0,0.0,3243250000.0,1796530000.0,0.0,0.0,0.0
2018-07-23,34017888.0,41082850.0,,104322118.0,1884433.0,28538121.0,52256877.0,7825767.0,7269706.0,5084087.0,10295269.0,9688691.0,6832800.0,0.0,2928490000.0,1668270000.0,0.0,0.0,0.0
2018-07-24,20467256.0,38862883.0,,70162052.0,2447062.0,51556430.0,27239267.0,16831308.0,21655773.0,6702981.0,18761099.0,5321007.0,7018300.0,0.0,3430410000.0,2021890000.0,0.0,0.0,0.0
2018-07-25,25408804.0,16375298.0,,84335840.0,2695813.0,30354254.0,20962512.0,27495880.0,15015943.0,8123398.0,7951621.0,7396659.0,7725700.0,0.0,3584400000.0,1943820000.0,0.0,0.0,0.0
2018-07-26,33884680.0,22793036.0,,196330657.0,4012289.0,21443237.0,30606388.0,14691891.0,7826978.0,12011555.0,6681232.0,7086580.0,8476600.0,0.0,3667290000.0,2289370000.0,0.0,0.0,0.0
2018-07-27,23788472.0,51726408.0,,56979863.0,7484011.0,19002229.0,27129646.0,10521202.0,7178863.0,16548409.0,7011218.0,12424150.0,9468500.0,0.0,3434370000.0,2193410000.0,0.0,0.0,0.0
2018-07-30,12921640.0,26798346.0,,55988748.0,9679729.0,29675366.0,22788730.0,8615201.0,7374617.0,15728655.0,6547869.0,23761677.0,5174300.0,0.0,3261190000.0,2154140000.0,0.0,0.0,0.0
2018-07-31,10958652.0,27854454.0,,108556048.0,5461428.0,20707232.0,27059442.0,6495921.0,6918333.0,5570688.0,11840789.0,17163255.0,4908300.0,0.0,3906890000.0,2208610000.0,0.0,0.0,0.0
2018-08-01,16050028.0,40855455.0,,32256878.0,8534681.0,23742560.0,29136161.0,7305070.0,12479527.0,4843428.0,15825338.0,7998527.0,6115000.0,0.0,3501350000.0,2228950000.0,0.0,0.0,0.0
2018-08-02,19099800.0,64399927.0,,30848738.0,5947835.0,22842141.0,22402110.0,9286950.0,6467590.0,6392027.0,9247991.0,8007868.0,4669300.0,0.0,3501380000.0,2115490000.0,0.0,0.0,0.0
2018-08-03,4900664.0,26923820.0,,59478342.0,4629424.0,18473730.0,24719097.0,5041293.0,6076459.0,5459081.0,4041440.0,3817077.0,4575200.0,0.0,3043690000.0,2035870000.0,0.0,0.0,0.0
2018-08-06,9698684.0,27921509.0,,62004305.0,2696406.0,18488156.0,22364568.0,6069071.0,5706412.0,4351255.0,2324777.0,3201322.0,7245800.0,0.0,2879020000.0,2245300000.0,0.0,0.0,0.0
2018-08-07,4797124.0,19366942.0,,33961732.0,3285253.0,24845871.0,23992418.0,5846852.0,7996715.0,5687099.0,5155603.0,5762734.0,7494900.0,0.0,3185440000.0,2206400000.0,0.0,0.0,0.0
2018-08-08,16299936.0,34876919.0,,49063549.0,5042383.0,26145400.0,24382432.0,5441995.0,9605660.0,5729384.0,4605097.0,7423568.0,5089600.0,0.0,2978070000.0,2098100000.0,0.0,0.0,0.0
2018-08-09,6527156.0,18604685.0,,71095101.0,4069771.0,20805246.0,15128655.0,4844209.0,4753793.0,5959703.0,3245805.0,0.0,4513300.0,0.0,3066180000.0,2048170000.0,0.0,0.0,0.0
2018-08-10,5119668.0,25427767.0,,51563981.0,4305526.0,25760288.0,15890492.0,3189322.0,5094752.0,5656855.0,1925377.0,5647589.0,7053200.0,0.0,3265590000.0,2107530000.0,0.0,0.0,0.0
2018-08-13,29139736.0,99520825.0,,56243477.0,5022072.0,28042868.0,17881194.0,7153412.0,9687427.0,9730522.0,5137482.0,8722754.0,6708600.0,0.0,3173630000.0,1934100000.0,0.0,0.0,0.0
2018-08-14,8972820.0,36462568.0,,28349756.0,5886494.0,59249690.0,17358913.0,5184941.0,5359102.0,4435480.0,2505500.0,5447371.0,5339100.0,0.0,2986500000.0,1938840000.0,0.0,0.0,0.0
2018-08-15,17118684.0,65587451.0,,54972841.0,4210252.0,37646316.0,18473321.0,16754451.0,21093868.0,4885153.0,2342251.0,7551091.0,6052800.0,0.0,3656680000.0,2294100000.0,0.0,0.0,0.0
2018-08-16,18130168.0,73462527.0,,35998118.0,3632210.0,20949308.0,19155966.0,8071589.0,10018089.0,4748701.0,12296116.0,4510031.0,5544000.0,0.0,3232000000.0,1991410000.0,0.0,0.0,0.0
2018-08-17,18560156.0,58226973.0,,30651088.0,4179565.0,19087311.0,18324474.0,17799914.0,10126494.0,5703659.0,7505316.0,2901826.0,7897200.0,0.0,3037640000.0,1850770000.0,0.0,0.0,0.0
2018-08-20,12591984.0,30037235.0,,38416849.0,3071394.0,16867433.0,16933437.0,9664961.0,5978618.0,3890197.0,5106423.0,4674124.0,4156700.0,0.0,2757150000.0,1709500000.0,0.0,0.0,0.0
2018-08-21,20092232.0,31018545.0,,80748426.0,1967622.0,17415579.0,12014127.0,12149340.0,9955673.0,3430268.0,3879372.0,3486058.0,6075100.0,0.0,3174010000.0,1788860000.0,0.0,0.0,0.0
2018-08-22,14183072.0,19701027.0,,36992562.0,1725129.0,13418093.0,12614240.0,5336746.0,13885681.0,3368799.0,6912322.0,3607009.0,5512700.0,0.0,2701250000.0,1669240000.0,0.0,0.0,0.0
2018-08-23,15476944.0,30474925.0,,18832922.0,4419779.0,17029659.0,14839240.0,4613856.0,8884906.0,2940277.0,5146562.0,4213575.0,4126100.0,0.0,2724450000.0,1888600000.0,0.0,0.0,0.0
2018-08-24,10196696.0,27403372.0,,26098754.0,3438063.0,17189495.0,14355943.0,2276684.0,6799898.0,3943526.0,2873118.0,3195816.0,4232000.0,0.0,2603010000.0,1892990000.0,0.0,0.0,0.0
2018-08-27,20073816.0,33758309.0,,23307601.0,1724684.0,15902831.0,15152299.0,3800794.0,9091112.0,5842595.0,3028194.0,1977469.0,5733000.0,0.0,2865070000.0,2333790000.0,0.0,0.0,0.0
2018-08-28,33152312.0,40742372.0,,24876881.0,21153489.0,18467742.0,36792531.0,7019328.0,9197387.0,9607556.0,10553025.0,3057083.0,10683500.0,0.0,2687770000.0,1980270000.0,0.0,0.0,0.0
2018-08-29,53535384.0,83570854.0,,28640070.0,40310611.0,17455293.0,56993182.0,7134773.0,5346127.0,6627484.0,5288321.0,3972845.0,12278200.0,0.0,2805520000.0,1909880000.0,0.0,0.0,0.0
2018-08-30,39576708.0,72617744.0,,25952572.0,23611342.0,21364048.0,48957808.0,9855009.0,5319276.0,3687242.0,4274480.0,3617234.0,7826200.0,0.0,2810450000.0,2022720000.0,0.0,0.0,0.0
2018-08-31,16982440.0,58942176.0,,43748570.0,18600048.0,34669629.0,69069506.0,4038277.0,4197973.0,5944923.0,5802520.0,7601345.0,8782900.0,0.0,2887220000.0,1906900000.0,0.0,0.0,0.0
2018-09-03,14668308.0,41487014.0,,25135814.0,10438330.0,19007812.0,26720905.0,3430786.0,5607971.0,5564044.0,2545530.0,2163346.0,8782900.0,0.0,2887220000.0,1906900000.0,0.0,0.0,0.0
2018-09-04,9430900.0,30374625.0,,16189877.0,8677570.0,13959788.0,34304615.0,1546985.0,5203194.0,13815036.0,4155461.0,1741492.0,8174900.0,0.0,3087420000.0,2238710000.0,0.0,0.0,0.0
2018-09-05,9985232.0,22242530.0,,33116439.0,5889228.0,18018246.0,44864459.0,5438900.0,6436686.0,8808028.0,3409310.0,5273374.0,7262400.0,0.0,3248780000.0,2602810000.0,0.0,0.0,0.0
2018-09-06,7783556.0,46820821.0,,31933666.0,4625512.0,31412452.0,35698488.0,3061210.0,7863983.0,13692450.0,3895939.0,5280538.0,10424900.0,0.0,3144240000.0,2375380000.0,0.0,0.0,0.0
2018-09-07,10023632.0,55331322.0,,50782783.0,9139141.0,49261782.0,38663728.0,6043800.0,8256158.0,9879477.0,6183361.0,6380842.0,14256000.0,0.0,2976580000.0,2158930000.0,0.0,0.0,0.0
2018-09-10,21205124.0,87759611.0,,119068509.0,7502118.0,62290696.0,41659795.0,7045335.0,7996914.0,11269010.0,6448148.0,6825584.0,6824900.0,0.0,2751100000.0,2055430000.0,0.0,0.0,0.0
