target,event,n,mean_ret_h1,median_ret_h1,hit_rate_h1,std_h1,mean_ret_h2,median_ret_h2,hit_rate_h2,std_h2,mean_ret_h3,median_ret_h3,hit_rate_h3,std_h3
2303.TW,has_action,271,0.0007821418259745641,0.0,0.4280442804428044,0.022197001577159717,0.0015980625989897505,0.0,0.4575645756457565,0.029657691451785165,0.0055532760688316515,0.0030959292101175873,0.5239852398523985,0.03715927108521032
2303.TW,brag_heavy,32,0.000535658703090823,-0.0025979216246250214,0.40625,0.014590817493365604,0.0074311577658518445,0.004234039583635774,0.59375,0.030935162749966934,0.006035724490999324,0.0,0.46875,0.04066944368831244
2303.TW,deal_heavy,159,0.00040979890950562073,0.0,0.42138364779874216,0.01749497309599155,0.0014463068403111222,0.0,0.4716981132075472,0.024970707855786037,0.0013712718736606452,0.0,0.44025157232704404,0.029921847306755855
2303.TW,open_deal,152,0.00036218251367448344,0.0,0.45394736842105265,0.017498920361275573,0.0017110193759760528,0.0,0.4934210526315789,0.027719571838223846,0.0009075317657573116,0.0,0.45394736842105265,0.035075066155019936
2303.TW,tariff_only,76,-0.00023678108906891477,0.0,0.40789473684210525,0.015941374650576916,0.003525849087230523,0.0009293838344553995,0.5,0.02581930910389037,0.009521234889788937,0.003225680239828832,0.5394736842105263,0.03811268485345579
2303.TW,high_emotion,166,-0.00035800161512012686,0.0,0.42168674698795183,0.019652762610946305,0.0001571163269992309,0.0,0.4578313253012048,0.02670161755148958,0.000727473134068354,0.0005081225101974951,0.5,0.028779685358027322
2303.TW,pre_relief,28,-0.000911627867068213,0.0,0.42857142857142855,0.02416567099695694,0.0022901365418735325,0.003021149005340007,0.5,0.037694415035374414,0.005567590562372576,0.001572390266856738,0.5,0.042513015659106465
2303.TW,china_streak_3d,79,-0.001051538570125074,0.0,0.4050632911392405,0.015028940773989218,-0.0005920509319294269,-0.0019192419960398777,0.43037974683544306,0.022750024006850337,0.0005031280204437455,0.0,0.4810126582278481,0.02823867865606531
2303.TW,open_tariff,57,-0.001444162159197671,-0.0019958585178669885,0.3508771929824561,0.014897526779367573,-0.002515720852324917,-0.0038462102662977227,0.38596491228070173,0.021954969850649247,0.00045948686191810725,-0.0034364270571972666,0.42105263157894735,0.027258157332620665
2303.TW,tariff_streak_3d,16,-0.0020736690371978214,0.0,0.375,0.012545652550948604,-0.001986859485842353,-0.003676276850424598,0.4375,0.01853349159553665,0.0007282207732867765,0.0,0.4375,0.02555286452069721
2303.TW,tariff_heavy,13,-0.0025143046987483085,-0.003095894071822758,0.38461538461538464,0.013993585366029758,-0.005123427960291706,-0.0038462102662977227,0.38461538461538464,0.02626552018823773,-0.006077486998548043,0.0,0.38461538461538464,0.027482976877095805
2308.TW,long_posts,22,0.007196426048588425,0.0,0.45454545454545453,0.028654871377620135,0.006357400100055381,-0.0017086480083753908,0.4090909090909091,0.035682562404295334,0.007702845780162448,0.00412129410312978,0.5454545454545454,0.04177975143710619
2308.TW,volume_drop,387,0.0037808728595251856,0.001358731630385135,0.5090439276485789,0.021825502080941566,0.007158728824027712,0.0033896549083554106,0.5322997416020672,0.03132233772784803,0.009625844598798965,0.006024160681895152,0.5607235142118863,0.03777028238078455
2308.TW,has_market_brag,175,0.002218395803169515,0.0,0.4857142857142857,0.016084221071443056,0.001703622682935762,0.0,0.49714285714285716,0.021859819852459196,0.002061303882082938,0.0,0.4857142857142857,0.026760388564002546
2308.TW,silence_day,721,0.0020650798420754546,0.0,0.46740638002773927,0.023153634509612296,0.003890059255942476,0.0,0.49375866851595007,0.03301135416786104,0.00541839410907661,0.001683291806193532,0.507628294036061,0.03944537409070788
2308.TW,brag_heavy,32,0.0019062201755310482,0.0,0.46875,0.015829548475090292,0.0042385013570415166,0.003511475383105478,0.53125,0.019912841668865866,0.0024645151269182645,0.0017065457419601637,0.5,0.02214972467677446
2308.TW,attack_heavy,414,0.0017552619751798465,0.0,0.4830917874396135,0.01627482740547074,0.003001610222600359,0.0021485268203387253,0.5169082125603864,0.023446841323076163,0.004583982255725569,0.003321256402131212,0.5289855072463768,0.029587588201572024
2308.TW,has_action,271,0.0014936658572770208,0.0,0.46494464944649444,0.01725593347993655,0.002350390842209725,0.0,0.47601476014760147,0.025041735349862308,0.005911523504374971,0.0035841579675603974,0.5202952029520295,0.03149317591693835
2308.TW,has_attack,1045,0.0014805798780968575,0.0,0.46124401913875596,0.017061652603000535,0.0027862961001694484,0.0,0.48708133971291867,0.024101334042043444,0.0038453469956123204,0.0017271563083769426,0.5043062200956938,0.030234548108307915
2308.TW,positive_heavy,871,0.0014243478751772797,0.0,0.4569460390355913,0.0177186567220198,0.0022673088483659326,0.0,0.48220436280137774,0.024984074187705808,0.003810283391559805,0.002894341030789116,0.5143513203214696,0.030502232200474634
2308.TW,posts_low,1020,0.0013314835006845314,0.0,0.44509803921568625,0.02211839397270538,0.0025091792465537243,0.0,0.46862745098039216,0.031773872665693835,0.00393425101556615,0.0,0.49019607843137253,0.03811874603463821
2308.TW,tariff_heavy,13,0.0013183371507223135,-0.003322304153311917,0.38461538461538464,0.014935213372785285,-0.006885673901662768,-0.003424600321083382,0.3076923076923077,0.02740281668566482,-0.008600742075608295,-0.006825824919954093,0.38461538461538464,0.026812958350234534
2308.TW,pre_deal,209,0.0013004063733800927,0.0,0.45454545454545453,0.015114389305703258,0.0017886929560925727,0.0,0.46411483253588515,0.022737791163815625,0.0027140072199613387,0.0,0.4880382775119617,0.028596275969038895
2308.TW,sig_potus,120,0.0011668760455404807,0.0,0.44166666666666665,0.017335878839372907,0.0050164378522737085,0.001753644524930209,0.5083333333333333,0.025641919026034455,0.007630470549013031,0.00625876053574137,0.5666666666666667,0.03051692168019896
2308.TW,high_emotion,166,0.0011428438496110132,0.0,0.40963855421686746,0.020029184766027237,0.00148409507492512,0.0,0.4759036144578313,0.027525630116950354,0.002725015236890601,0.001495382255833344,0.5120481927710844,0.03525820645425143
2308.TW,pre_action,101,0.0010495093934399294,0.0,0.48514851485148514,0.01653391512884003,0.0011968459187459608,0.0017271563083769426,0.5148514851485149,0.025181492038548657,0.002393056123893353,0.0,0.46534653465346537,0.03368597272013458
2308.TW,has_positive,1409,0.0010487050421814097,0.0,0.43860894251242016,0.017288427397000317,0.0020489187596331557,0.0,0.46983676366217175,0.024768598585636997,0.0034049957748948055,0.0,0.49751596877217885,0.030105189947899673
2308.TW,has_china,416,0.0010429439116290446,0.0,0.4326923076923077,0.017000533328419394,0.002295947996026144,0.0,0.46634615384615385,0.02472259470458217,0.0037271548085901504,0.0,0.4951923076923077,0.03150748278928997
2308.TW,has_relief,95,0.000995234090041816,0.0,0.4842105263157895,0.020980383616140724,0.004577463860740206,0.006734011887692182,0.5789473684210527,0.025373682819902682,0.008336600675622422,0.008510600390442491,0.6842105263157895,0.02810121492933352
2308.TW,lots_of_excl,1246,0.000966375732339011,0.0,0.44703049759229535,0.017704367716812476,0.002203598284666898,0.0,0.4823434991974318,0.025178652419936675,0.003262357604821643,0.0016781386661010034,0.5024077046548957,0.03056775976149313
2308.TW,pre_tariff,65,0.0009228457014787225,0.0,0.4307692307692308,0.015928323207645673,-0.002152831876636806,-0.003311243437614575,0.36923076923076925,0.0224030272619548,-0.003799024550350307,-0.0038760218607855057,0.38461538461538464,0.025828010826493067
2308.TW,has_night_post,775,0.0009063576740835018,0.0,0.45806451612903226,0.017756711552153994,0.002289395906110512,0.0,0.4864516129032258,0.02520760249066393,0.003720384416155111,0.0018940456590847976,0.5096774193548387,0.03196449683580519
2308.TW,has_russia,432,0.0008825070399196149,0.0,0.42824074074074076,0.01648205540745806,0.0016338329811191067,0.0,0.4583333333333333,0.022717582745495395,0.001755321250429871,0.0,0.4861111111111111,0.029124841832426494
2308.TW,short_posts,716,0.0008159700611444374,0.0,0.41899441340782123,0.017203640185383888,0.002422180407227871,0.0,0.46368715083798884,0.024454170162330858,0.003391682676322994,0.0,0.49162011173184356,0.030814503623577016
2308.TW,posts_high,614,0.0006660984851110793,0.0,0.44625407166123776,0.01728430150063141,0.0020713597551444097,0.0,0.4788273615635179,0.025096467836832878,0.0032053070300499856,0.0,0.49185667752442996,0.030796428294508182
2308.TW,posts_very_high,240,0.0006146044809227475,0.0,0.45,0.016620367511563375,0.0021879772147441034,0.0,0.4583333333333333,0.024582032054466633,0.003984811297441162,0.003553786362279765,0.5416666666666666,0.03034651126011317
2308.TW,has_iran,129,0.0005415778719445026,0.0,0.43410852713178294,0.0183605547858631,0.00024048989118653162,0.0,0.4573643410852713,0.023022702037982096,-0.0003114353031260069,0.0031397013633120974,0.5038759689922481,0.029052477018490494
2308.TW,china_streak_3d,79,0.0004481382947773665,0.0,0.3924050632911392,0.018829942856242135,0.00107346765507293,0.0,0.4810126582278481,0.02643913137136835,-0.0001096826890128431,0.0025705480831819116,0.5063291139240507,0.033460896587770544
2308.TW,has_tariff,145,0.00024160871944550475,0.0,0.4206896551724138,0.016649353231584715,-0.0014205153562326495,0.0,0.42758620689655175,0.02668122436189448,-0.00019147769054401743,0.0,0.45517241379310347,0.029810561046421186
2308.TW,has_deal,437,-4.603590303886624e-05,0.0,0.41189931350114417,0.017208680578307975,0.000985714486438741,0.0,0.4622425629290618,0.024280403732584933,0.0019242581045948975,0.0,0.4965675057208238,0.02998917667508112
2308.TW,deal_heavy,159,-0.00010496184060070559,0.0,0.39622641509433965,0.01748869798662555,0.0020387025871347955,0.0,0.4716981132075472,0.0253128206338862,0.004845493727385881,0.003921622192197605,0.5408805031446541,0.031190549200159803
2308.TW,volume_spike,212,-0.00024848279853126635,0.0,0.41509433962264153,0.02261438623894686,0.0012561662944520003,0.0,0.46226415094339623,0.029594032904759537,0.004608886845369221,0.0,0.49056603773584906,0.03573823451868106
2308.TW,open_deal,152,-0.0002621006386847927,0.0,0.42105263157894735,0.019248064059852434,0.00022170270030984134,0.0,0.46710526315789475,0.026249810488834492,-0.00020993725149558965,0.0,0.4868421052631579,0.031090148470488254
2308.TW,deal_over_tariff,398,-0.000430785447849037,0.0,0.4045226130653266,0.01724535452814589,0.0010181885963871382,0.0,0.4623115577889447,0.024230630773731898,0.001911095460202378,0.0009242059642501355,0.5,0.029951456151543134
2308.TW,deal_only,368,-0.0005877986636804861,0.0,0.39945652173913043,0.017614429203539356,0.0009243143076086605,0.0,0.46467391304347827,0.024620501867479164,0.0016642102771788473,0.0,0.49728260869565216,0.0305013104755906
2308.TW,open_tariff,57,-0.00074875719428537,0.0,0.43859649122807015,0.01876422458574072,-0.0022807801134211844,-0.003412912459977102,0.45614035087719296,0.03163029878313096,-0.0019831056657141394,-0.006097424765140191,0.42105263157894735,0.031601698659726514
2308.TW,has_chips,46,-0.0007819932698573661,0.0,0.3695652173913043,0.011556543197196902,0.0017466327487337095,0.0,0.43478260869565216,0.01723187169447781,0.005089719382129678,0.0,0.45652173913043476,0.023401112682567036
2308.TW,pre_relief,28,-0.0011651179468360276,0.0,0.39285714285714285,0.02473216904576502,0.00890305415870203,0.008456924156378998,0.6071428571428571,0.02747874483656271,0.012512818219012758,0.010638283192831666,0.6428571428571429,0.030001221997300268
2308.TW,tariff_rising,20,-0.001806465857679579,-0.00331125795486914,0.3,0.01231501676098594,-0.007109923266395618,-0.009613060823960295,0.25,0.015571907769759087,-0.0065848729253352774,-0.0033002561227464255,0.45,0.025335070280210512
2308.TW,tariff_only,76,-0.0021205125564057385,0.0,0.3684210526315789,0.01805983202766434,-0.0039024248950983807,-0.004036521095996004,0.40789473684210525,0.029880276545673927,-0.0033715220373031164,-0.003471722834561042,0.42105263157894735,0.0317962479252047
2308.TW,china_chips_combo,15,-0.0027365970452210304,0.0,0.4,0.012637658812950056,-0.004685399019221337,0.0,0.3333333333333333,0.013934363896689873,-1.750466789294247e-05,0.0,0.4,0.02137661039448227
2308.TW,tariff_streak_3d,16,-0.0043861568264708314,-0.004640348160522223,0.3125,0.01208144465669854,-0.0041317198812237735,-0.006285203521290972,0.375,0.019235566356340418,-0.002512864846330641,-0.0033002561227464255,0.4375,0.023107823042260882
2317.TW,long_posts,22,0.004207857623690268,0.003778502257690719,0.5454545454545454,0.01736274945148597,0.0013837695155962872,0.0,0.45454545454545453,0.02767747569005818,-0.0007534024737214499,0.005137187947808375,0.5454545454545454,0.03209558994555338
2317.TW,has_action,271,0.002002980492239374,0.0,0.4280442804428044,0.01945727420648738,0.00331795385230064,0.003846084373572589,0.5202952029520295,0.027275684016110358,0.0057943550565467015,0.0048076690656930765,0.5608856088560885,0.032441253945481176
2317.TW,high_emotion,166,0.001805797116283815,0.0,0.4939759036144578,0.017538157040436608,0.0030678174796190533,0.0005586241306119177,0.5,0.025646711149280195,0.0047287131384362606,0.003768694968241726,0.536144578313253,0.03352380612800345
2317.TW,has_market_brag,175,0.0017628868521549108,0.0,0.49142857142857144,0.016383479794987697,0.001897455317992538,0.0012484354254653773,0.5142857142857142,0.023010689203160933,0.003415238491794058,0.0,0.4857142857142857,0.0288298098457215
2317.TW,volume_drop,387,0.0016541464185452748,0.0,0.45478036175710596,0.01830868467072003,0.004303097067979745,0.0,0.4909560723514212,0.028234623106274292,0.0054749850306046255,0.001292097539658199,0.5038759689922481,0.034222071141189685
2317.TW,attack_heavy,414,0.001549033434155923,0.0,0.45410628019323673,0.015952029390456944,0.0027539454586134543,0.0,0.463768115942029,0.023054038660186345,0.004443369882490478,0.0011853982909461047,0.5072463768115942,0.02792665778801632
2317.TW,posts_very_high,240,0.0011598259339933345,0.0,0.4166666666666667,0.013843343877699409,0.0020128063596031157,0.0,0.49166666666666664,0.02233562721042807,0.0024129756880238505,0.0019514542522861555,0.5041666666666667,0.02698120844207274
2317.TW,has_attack,1045,0.0010401394585137726,0.0,0.4411483253588517,0.01570868642876107,0.0017404741065877223,0.0,0.47081339712918663,0.022091675691474254,0.002769600681112493,0.0,0.4842105263157895,0.027512051082847027
2317.TW,sig_potus,120,0.0009973260612899753,0.0,0.44166666666666665,0.013388678942066046,0.0027974700911161565,0.001878593928465122,0.5083333333333333,0.021916590702468524,0.0058242909493425666,0.0034163539185421143,0.525,0.026649010560527746
2317.TW,short_posts,716,0.0008834561831399533,0.0,0.441340782122905,0.015550779394162505,0.0021850853270435674,0.0010898060204460602,0.5013966480446927,0.022950339204464387,0.0032251311142332093,0.0014225053856773417,0.5083798882681564,0.0287816218417989
2317.TW,deal_only,368,0.0008215605619216239,0.0,0.44565217391304346,0.016465363102839706,0.001370670724338077,0.0,0.48641304347826086,0.02206053325431652,0.0009516216889319242,0.0,0.4701086956521739,0.02700567091395175
2317.TW,deal_over_tariff,398,0.0007840745794965162,0.0,0.44472361809045224,0.016265805619737308,0.0013068012805210868,0.0,0.4949748743718593,0.022095383336806336,0.0008488954467438418,0.0,0.4723618090452261,0.026874087619539345
2317.TW,pre_deal,209,0.0007661275941751259,0.0,0.430622009569378,0.015224218891470813,0.001754798829683129,0.0,0.4880382775119617,0.0206579207902283,0.0019205830644125445,0.0,0.4784688995215311,0.02606828992771651
2317.TW,positive_heavy,871,0.0007456884370563512,0.0,0.4443168771526981,0.016008438231953186,0.001738419593933192,0.0,0.4902411021814007,0.022789296180386984,0.002082739892456864,0.0,0.49138920780711826,0.028658375924915398
2317.TW,silence_day,721,0.000731344001325704,0.0,0.4368932038834951,0.020814196978936772,0.0012082726692225455,0.0,0.4535367545076283,0.029634505586059835,0.0012964332810927314,0.0,0.46740638002773927,0.03586044288056701
2317.TW,posts_high,614,0.0007267265413312067,0.0,0.4250814332247557,0.016336006190490013,0.0019551645524876495,0.0,0.4804560260586319,0.023123400582698496,0.00198126128679479,0.0,0.48534201954397393,0.028207278078610447
2317.TW,has_russia,432,0.0006484695204808845,0.0,0.41898148148148145,0.014692631204576154,0.0012809067703751951,0.0,0.4444444444444444,0.02024657135034869,0.0015843985031067727,0.0,0.46296296296296297,0.026631591735683028
2317.TW,has_iran,129,0.0005973833939306478,0.0,0.46511627906976744,0.017113904680787342,0.000708012215970483,0.0011013180397418942,0.5038759689922481,0.021823044681899065,0.00017673271527135278,0.0,0.4806201550387597,0.02687730155658628
2317.TW,has_positive,1409,0.000592053774013799,0.0,0.4237047551454933,0.01600022370305017,0.0010474880628739826,0.0,0.46344925479063165,0.02310207408885222,0.0017601328151948458,0.0,0.47693399574166073,0.027805795724619196
2317.TW,lots_of_excl,1246,0.0005862241457223259,0.0,0.42857142857142855,0.015931338564941073,0.0011111589451277618,0.0,0.46869983948635635,0.02308604476952323,0.0016384493793054607,0.0,0.4751203852327448,0.027885180262499372
2317.TW,has_china,416,0.000584862145472669,0.0,0.4326923076923077,0.01725575307756888,0.0010248631641679845,0.0,0.46153846153846156,0.023766775246792375,0.0009440814550288705,0.0,0.46875,0.029503279579284194
2317.TW,has_night_post,775,0.000566718411771163,0.0,0.432258064516129,0.01510193960499652,0.001637261149991096,0.0,0.48129032258064514,0.02258851893349006,0.0025916704881423246,0.0,0.4838709677419355,0.028716104749364216
2317.TW,has_chips,46,0.000463807419456071,0.0,0.41304347826086957,0.011417666088530943,0.0006205500699409563,0.004462318617243333,0.5652173913043478,0.01543097826572245,0.0005380839048240329,0.0,0.43478260869565216,0.01872320710606523
2317.TW,has_deal,437,0.0004589487006076795,0.0,0.43478260869565216,0.01612256983159527,0.000459338092088986,0.0,0.4759725400457666,0.022091040609886186,-0.0002971996685786065,0.0,0.4668192219679634,0.027333816719725654
2317.TW,pre_action,101,0.00044519516035834375,0.0,0.43564356435643564,0.01891597500833681,0.00032751613456016957,0.0011428609815034019,0.504950495049505,0.02556806210029526,0.0007759731507861302,0.0032857534907795305,0.5445544554455446,0.032031722260493084
2317.TW,posts_low,1020,0.0004415459322781004,0.0,0.4303921568627451,0.019912568591619658,0.0007996296815700761,0.0,0.45588235294117646,0.0287905881244681,0.0013522595156186484,0.0,0.47549019607843135,0.03479904342833732
2317.TW,has_relief,95,-0.00020550175446119854,0.0,0.4,0.01718286868476049,0.0011234553571268311,0.0020920230583132415,0.5263157894736842,0.021829828650349582,0.0010932307957225043,0.002570567902976162,0.5368421052631579,0.029989709399755766
2317.TW,china_chips_combo,15,-0.0005509228453557613,0.0,0.4,0.010995151530710578,-0.00413863844861236,0.0,0.4,0.017006047960430083,-0.007776652618064713,0.0,0.3333333333333333,0.020175416832715277
2317.TW,pre_relief,28,-0.0006863839461121735,0.0,0.39285714285714285,0.020217609172152328,-0.0006046261767746276,0.0010173221115521436,0.5,0.02273991350624535,0.0043151911219677175,0.008421362957741207,0.6071428571428571,0.02288087909662033
2317.TW,volume_spike,212,-0.0007652784656470594,0.0,0.4386792452830189,0.017801701536497884,0.0002599788124354353,0.0,0.4716981132075472,0.024877666392559526,0.001681502460455055,0.0,0.49528301886792453,0.029441577364142688
2317.TW,tariff_rising,20,-0.0007673890854636267,0.0007042841655597876,0.5,0.01132283531059715,-0.0026567954291627283,-0.001721417342901932,0.45,0.020226694459009986,0.0008769517277689709,0.0012755683140701635,0.5,0.029113129259583263
2317.TW,pre_tariff,65,-0.0008790230043074955,0.0,0.4461538461538462,0.014734247448671573,-0.001509484437988035,0.0012853426964636316,0.5076923076923077,0.020651949863091122,-0.001153375432675704,0.0013478359890335412,0.5230769230769231,0.02803227732370255
2317.TW,brag_heavy,32,-0.0011438284051325034,0.0038338908002492067,0.625,0.015818273500345693,-0.001601748940464224,-0.0005470322981192544,0.5,0.018453315801013493,-0.003491248608161187,0.0,0.46875,0.021224172622515837
2317.TW,open_deal,152,-0.0013330043440226381,0.0,0.40131578947368424,0.017760756265189085,-0.0034230063484930835,0.0,0.4605263157894737,0.022416079601537568,-0.00552522647752258,-0.0019109414434899663,0.4276315789473684,0.028387661271632822
2317.TW,deal_heavy,159,-0.0015499182067307232,0.0,0.42138364779874216,0.015889856086688397,-0.00022344786892571298,0.0012853426964636316,0.5031446540880503,0.021057108365247053,0.0005493677873671974,0.0,0.4968553459119497,0.026235391648688454
2317.TW,china_streak_3d,79,-0.0025727427642374115,0.0,0.379746835443038,0.016704117816641436,-0.0031291132630677917,0.0,0.46835443037974683,0.021820718650244944,-0.0020597076868704724,-0.0013888843770337722,0.43037974683544306,0.02818195795847761
2317.TW,has_tariff,145,-0.0027856703899197346,0.0,0.38620689655172413,0.017408399019504864,-0.004828215169783747,0.0,0.4206896551724138,0.025984517095839453,-0.003985190498730927,0.0,0.45517241379310347,0.028493511317006483
2317.TW,tariff_streak_3d,16,-0.0037587111210749605,-0.0006171824591841846,0.4375,0.013024857809588673,-0.0021887622873806023,0.0013718387364056728,0.5625,0.026131940167843974,-0.0019044850775306738,0.005328562352927779,0.5625,0.03294772074437098
2317.TW,tariff_only,76,-0.003975638183115262,0.0,0.39473684210526316,0.019961261683230182,-0.005215988411909445,0.0,0.42105263157894735,0.029432966593634,-0.0012865734950024367,0.0,0.4605263157894737,0.028585750962726586
2317.TW,open_tariff,57,-0.0041774412424988114,0.0,0.3508771929824561,0.01783897159408852,-0.008795453950151492,-0.003694309543412544,0.38596491228070173,0.030700462976619526,-0.008174166322930882,-0.0026317441951547726,0.40350877192982454,0.030878620312437374
2317.TW,tariff_heavy,13,-0.006622041600599871,-0.0026952779507849467,0.38461538461538464,0.01681580833946593,-0.015164694316494236,-0.007194221065421558,0.38461538461538464,0.03294296508566966,-0.011709064619108069,0.0013478359890335412,0.5384615384615384,0.041097842443513166
2330.TW,long_posts,22,0.006028160582946448,0.006124309762918889,0.5454545454545454,0.021132368738036405,0.005567935560126641,0.0060002712374174205,0.5454545454545454,0.02990528606088111,0.00905569143876826,0.006550339850120546,0.6363636363636364,0.03307942839881984
2330.TW,has_market_brag,175,0.0033846189445157168,0.003099375938729221,0.5657142857142857,0.014607647580296729,0.004033103935485264,0.003788206886180312,0.5314285714285715,0.02051520894366486,0.003458472808511825,0.0020965441138569574,0.5142857142857142,0.024284506808252424
2330.TW,brag_heavy,32,0.0030793330006785823,0.006038195931694079,0.65625,0.014375781174600566,0.004968597041935106,0.005181364816032263,0.59375,0.019179034367019374,0.0027258086598152785,0.002836999537589313,0.53125,0.021548674215793998
2330.TW,high_emotion,166,0.002945117986391881,0.0017864770291270426,0.5120481927710844,0.01556668630453192,0.005779747023293877,0.0015243524016107513,0.5060240963855421,0.02440210053104428,0.005491366732713921,0.0029565510361115876,0.5120481927710844,0.03033573073717916
2330.TW,has_relief,95,0.0028134852127693903,0.0,0.4842105263157895,0.022702699910318407,0.006912983226191127,0.004347648317500896,0.5894736842105263,0.03061123427265643,0.00960581276773723,0.005420071588153164,0.5684210526315789,0.0376738521434683
2330.TW,posts_very_high,240,0.0028034787299588693,0.002268802906677081,0.5458333333333333,0.014539793367731632,0.004706710482925556,0.0017365147579142537,0.5166666666666667,0.02343350938590634,0.006300096461238371,0.0021673075556576382,0.5333333333333333,0.029574063778087207
2330.TW,volume_drop,387,0.0023863522235990785,0.0,0.4599483204134367,0.017549825651338738,0.004377006449750596,0.0021763247793271656,0.5090439276485789,0.02409448958680527,0.006365195548149291,0.004115262275806941,0.5555555555555556,0.029051473624152568
2330.TW,has_iran,129,0.0021757222979874066,0.0,0.46511627906976744,0.013465755021034765,0.0032903150101561713,0.0,0.4883720930232558,0.01948318192750155,0.002714532045873383,0.0020965441138569574,0.5426356589147286,0.023090419216867757
2330.TW,has_action,271,0.002153031247947531,0.0,0.4870848708487085,0.01709217305681913,0.004017671737204265,0.0037107623145404833,0.5645756457564576,0.024964952889479572,0.007277840920725753,0.007407348063831476,0.5756457564575646,0.030857789112135787
2330.TW,attack_heavy,414,0.0021240784186795964,0.0018001385929186098,0.5217391304347826,0.014706716787398428,0.004581950738582192,0.0018235182274677353,0.5217391304347826,0.02134721240430895,0.006257787011249088,0.0033230343389379913,0.5289855072463768,0.026646275853195664
2330.TW,has_russia,432,0.0020769058579664756,0.0,0.4699074074074074,0.01695651856623077,0.003976510465634119,0.0,0.4976851851851852,0.023760499432250885,0.004738713241312514,0.002416364243031377,0.5277777777777778,0.02967952747519023
2330.TW,positive_heavy,871,0.00186773754183523,0.0,0.49827784156142363,0.016749064329505278,0.0030761227327758232,0.0017063820566021182,0.5120551090700345,0.023663672481041363,0.004472631512736315,0.0023097933572882035,0.5315729047072331,0.029446645144265638
2330.TW,sig_potus,120,0.0018648423089861089,0.0,0.4666666666666667,0.01291973221037631,0.006798158851680539,0.003437985935595411,0.5583333333333333,0.02271360740453531,0.00896390792013085,0.0017246525723144668,0.525,0.030266654436741088
2330.TW,has_attack,1045,0.001799673323944332,0.0,0.48708133971291867,0.016052789975654284,0.0033767414779357326,0.002044847005571837,0.523444976076555,0.022829248471276053,0.004795310940966878,0.0036034389032617575,0.5358851674641149,0.02856919596852374
2330.TW,pre_action,101,0.0016472692658008633,0.0,0.4752475247524752,0.015631797448025498,0.0023786521166409276,0.0036035176825239823,0.5346534653465347,0.023955966714637462,0.00478445373670192,0.004494198471628907,0.5544554455445545,0.027229931579027405
2330.TW,tariff_rising,20,0.0016090594411819648,0.001006122996886627,0.5,0.015396891373557904,0.0003377359445711825,-0.005140079090857952,0.3,0.02151274616531716,-0.0025061059716568134,-0.0029854549726104906,0.35,0.02689163544412483
2330.TW,short_posts,716,0.0016084664617956091,0.0,0.4692737430167598,0.014895949820105926,0.0033712095850475994,0.0026386845470902642,0.5335195530726257,0.02027760948487958,0.0046082028021267605,0.0026488650164964156,0.547486033519553,0.025500087463098738
2330.TW,open_deal,152,0.0015279220123985224,0.0,0.4934210526315789,0.017857364799870882,0.0014189961788495184,0.0,0.47368421052631576,0.023911101477584126,0.0009489147383870587,0.0,0.48026315789473684,0.029692176025268097
2330.TW,deal_over_tariff,398,0.0014226483848165162,0.0,0.4824120603015075,0.015560348940449059,0.002817025570849465,0.0,0.4899497487437186,0.02173844451405129,0.0034605650644742867,0.0015348253473220774,0.5050251256281407,0.027235823936124462
2330.TW,deal_only,368,0.0013990042982871848,0.0,0.483695652173913,0.015614844619642323,0.002870883488431821,0.0,0.4945652173913043,0.021736128418253637,0.0035655019805398065,0.0016505011672990344,0.5054347826086957,0.027344153110499845
2330.TW,has_deal,437,0.0013954616586052673,0.0,0.4805491990846682,0.015509560373824427,0.002513283779161226,0.0,0.4851258581235698,0.021899579258015462,0.0034974688438922682,0.0011508098530330635,0.5011441647597255,0.027632766045998267
2330.TW,posts_high,614,0.0013690692331636682,0.0,0.4739413680781759,0.015912929597108088,0.0029081692745309253,0.001257565552513329,0.504885993485342,0.023714071952642083,0.0033311127484649153,0.0,0.495114006514658,0.029007442100552318
2330.TW,lots_of_excl,1246,0.001360167235047701,0.0,0.4799357945425361,0.016580921035151196,0.0029844456215444223,0.0018502093851646695,0.5152487961476726,0.023262751162915894,0.0041403470997622765,0.0022358527239487724,0.528892455858748,0.028480182936424132
2330.TW,has_night_post,775,0.0012810164262835042,0.0,0.47096774193548385,0.016389849834842277,0.002647272706650493,0.001526732539124609,0.5058064516129033,0.02312141281263098,0.003926354471568854,0.0020704216464888514,0.5277419354838709,0.028480262244387745
2330.TW,has_positive,1409,0.001275750010930862,0.0,0.47196593328601844,0.01614634386979025,0.00257359055825272,0.0012941536446520185,0.5024840312278211,0.02272067701039517,0.004210361636972175,0.00231461798370014,0.5294535131298793,0.027976294805320656
2330.TW,has_china,416,0.0012091497299251215,0.0,0.4879807692307692,0.015605300360025519,0.002644346059380645,0.0015974303063168716,0.5072115384615384,0.022351704958730484,0.0036605274955988664,0.00188575422812165,0.5144230769230769,0.028181110740454426
2330.TW,pre_tariff,65,0.0011525701429851594,0.0,0.46153846153846156,0.013623344008674775,0.0020623206450749425,0.0,0.4461538461538462,0.018150068340593704,0.0033496637332732114,0.001170864005398231,0.5076923076923077,0.026019318411362777
