target,period,period_start,period_end,event,n,raw_gap_h1,resid_gap_h1,resid_hit_h1,resid_abs_lift_h1,event_resid_mean_h1,nonevent_resid_mean_h1,raw_gap_h2,resid_gap_h2,resid_hit_h2,resid_abs_lift_h2,event_resid_mean_h2,nonevent_resid_mean_h2,raw_gap_h3,resid_gap_h3,resid_hit_h3,resid_abs_lift_h3,event_resid_mean_h3,nonevent_resid_mean_h3,period_residual_influence_score
0050.TW,2020-03-31,2020-01-01,2020-03-31,has_russia,19,0.0006832726345465017,0.0024521182677374304,0.5263157894736842,-0.003874594462032449,-0.0012106530420286882,-0.0036627713097661186,0.0062568790340983916,0.008676454791238283,0.5263157894736842,-0.0071332508628505625,-0.0005088514066269197,-0.009185306197865202,-0.0051481208336279765,-0.002672434800623796,0.15789473684210525,-0.0035900399745579167,-0.012667446678806508,-0.009995011878182712,0.6215698654239445
00632R.TW,2019-03-31,2019-01-01,2019-03-29,posts_low,10,-3.0516973680012882e-05,0.0014496755550071033,0.4,0.000167708029873391,-0.001416463667426602,-0.0028661392224337053,0.0030806760611570634,0.0057180784148816045,0.4,-0.0004032881171152844,-0.0013196930987463581,-0.007037771513627962,-0.0011791309304987662,0.0029064494404116223,0.2,0.005537748829864641,-0.007255390310865228,-0.01016183975127685,0.6215433474002953
2377.TW,2020-03-31,2020-01-01,2020-03-31,has_attack,44,-0.0033882690291599108,-0.005886207368635311,0.5,-0.003278644163363636,-0.0002985175711130032,0.005587689797522308,0.010260493407463269,0.006445164980874112,0.5,0.004276720096615401,0.003787588585107057,-0.0026575763957670546,0.0015359587460130849,-0.002574178939337693,0.5,0.0009155829103856643,0.0006634517628398237,0.0032376307021775167,0.6214567179759581
2317.TW,2018-12-31,2018-10-01,2018-12-31,has_russia,12,0.005026678458543683,0.0035154463553608477,0.5833333333333334,-0.0013143274116333356,-0.0015357353422821042,-0.005051181697642952,0.00916695533172005,0.007213732725322263,0.5833333333333334,-0.00046585254737297604,-0.003581603991272849,-0.010795336716595112,0.005088488992102687,0.002804027191721936,0.25,0.00031196880882927713,-0.0130587896866736,-0.015862816878395535,0.6208447383574938
2377.TW,2019-09-30,2019-07-01,2019-09-30,has_relief,5,0.0037916674021066556,0.007456543490380104,0.8,0.001727064527775192,0.007223605532385849,-0.00023293795799425473,-0.00496299978670792,-0.0007141969152793795,0.4,-0.0016689503081760999,-0.0004269628710828782,0.0002872340441965013,-0.00046435098444569996,0.004049426018549035,0.4,-0.0017158574091615374,0.003751419373301177,-0.0002980066452478579,0.620707550962151
2308.TW,2019-09-30,2019-07-01,2019-09-30,deal_over_tariff,29,0.0033329849096378284,0.001285646406088721,0.3793103448275862,0.0016938075933259078,-0.003113862612696731,-0.004399509018785452,0.007066884597052803,0.004260805201086596,0.4482758620689655,-0.000920546521404185,-0.005006087382641275,-0.00926689258372787,0.011212916245023338,0.008619456703387658,0.41379310344827586,-0.00667585758712453,-0.005951772816996254,-0.014571229520383913,0.6206459406092101
0050.TW,2017-03-31,2017-01-05,2017-03-31,has_russia,13,0.0005261885135959139,-0.0006958190315180569,0.3076923076923077,0.0013879016990492256,-0.0008515430014399258,-0.0001557239699218689,-0.0017430918165931646,-0.00280449317195404,0.23076923076923078,-0.0001684654560307683,-0.0026192545304012413,0.00018523864155279876,-0.003538903298459342,-0.004901391263842961,0.15384615384615385,0.0013096004944472281,-0.004429690447204173,0.00047170081663878803,0.6206364946623646
2303.TW,2024-03-31,2024-01-01,2024-03-29,has_attack,51,-0.000591074219167676,-0.0010621113645611529,0.39215686274509803,0.004735818017038222,-0.001951684978733282,-0.0008895736141721292,-0.006113680263508564,-0.006522733976658765,0.37254901960784315,-0.005397371993198943,-0.004648789013047297,0.0018739449636114677,-0.002851509552467513,-0.0038467346598960745,0.37254901960784315,-0.003322500353343149,-0.0049805508530453135,-0.0011338161931492387,0.6204104368533896
2308.TW,2020-09-30,2020-07-01,2020-09-30,pre_deal,9,-0.0024156523444342744,-0.0021386742130485316,0.5555555555555556,-0.007160536398476401,-0.001546173556181418,0.0005925006568671137,-0.003139181986126267,-0.0032153075486666223,0.5555555555555556,-0.007589063602190055,-0.0017362555698478717,0.0014790519788187506,-0.008628221804601228,-0.009781478373433586,0.3333333333333333,-0.011280982115828762,-0.006732806875998318,0.003048671497435267,0.6201337813608244
2382.TW,2022-12-31,2022-10-03,2022-12-30,pre_deal,7,-0.004050809389917241,-0.001216981515022409,0.2857142857142857,-0.0038802918147898442,-0.0027255829432174506,-0.0015086014281950415,-0.008949381550654625,-0.006277573409535867,0.14285714285714285,-0.0017173407449084,-0.009400430359297288,-0.0031228569497614204,-0.004671278059556094,-0.0026229570540739853,0.2857142857142857,-0.005448299943105235,-0.00799508776287633,-0.005372130708802344,0.6199495766093023
2377.TW,2023-03-31,2023-01-02,2023-03-31,volume_drop,7,0.0015011472233908345,0.0015331529036935465,0.7142857142857143,0.003947733257305458,0.003000350370048576,0.0014671974663550296,-0.0063512189259623195,-0.0059703594073788665,0.2857142857142857,0.003991697231488111,-0.0020284311773827164,0.00394192822999615,-0.001290711853860635,6.516471010022812e-05,0.7142857142857143,-0.00015316464411839134,0.005271448843465684,0.005206284133365456,0.6196932052214935
2382.TW,2020-12-31,2020-10-01,2020-12-31,deal_only,14,0.001838265944334801,0.0031117009617574578,0.6428571428571429,-0.003518321469808649,0.0020243105105992266,-0.001087390451158231,0.004486315763229806,0.006424133074876043,0.5714285714285714,0.0006024468362898234,0.0045736032030837485,-0.001850529871792295,0.0019791555562622427,0.004364651304336947,0.6428571428571429,-0.0034624862119630676,0.004222607857539828,-0.00014204344679711876,0.6195184130291531
00632R.TW,2020-12-31,2020-10-01,2020-12-31,has_attack,54,0.0010758772364948227,-0.0009002394013388738,0.2962962962962963,0.0022869265866629594,-0.004013811559620953,-0.003113572158282079,0.00119202401008854,-0.002426723317041586,0.25925925925925924,0.0020563325510763834,-0.007955890581625512,-0.005529167264583926,0.0020995255253818124,-0.0032261993849108245,0.25925925925925924,0.0036131929703980877,-0.012632493891545993,-0.009406294506635169,0.6195146654927197
2303.TW,2019-03-31,2019-01-01,2019-03-29,deal_only,17,-0.0019146703783191978,-0.004048647267824805,0.4117647058823529,0.002227434467852391,-0.0046139902119812296,-0.0005653429441564247,0.0006386845823059607,-0.002115993916657535,0.47058823529411764,0.0014979524873421877,-0.0037667159127252,-0.001650721996067665,-0.0025918415188059068,-0.006194921949381165,0.47058823529411764,0.004037280978873866,-0.007265902091850709,-0.0010709801424695442,0.6192865621186897
2454.TW,2020-06-30,2020-04-01,2020-06-30,lots_of_excl,59,0.0044133266772293026,0.005687759616256638,0.576271186440678,0.003965475646002314,0.00625472210561345,0.0005669624893568115,-0.0017566120239587805,0.0019714068627673283,0.6610169491525424,0.0062197244151303635,0.012910279313996725,0.010938872451229396,-0.0016340317414368713,0.0009518353472291116,0.6271186440677966,-0.00098067955511065,0.020277959598310982,0.01932612425108187,0.6191991007365405
2330.TW,2020-12-31,2020-10-01,2020-12-31,has_deal,15,-0.0013921794543946867,-0.00189499457806011,0.5333333333333333,-0.0013768114691991087,-0.000527589997076836,0.001367404580983274,-0.0017493429913540094,-0.0016560215518788516,0.4,0.003504185291835101,0.0018330404494408508,0.0034890620013197024,-0.0075124638016155374,-0.007083255696068619,0.4,0.006046693625748644,2.027472749801228e-05,0.007103530423566631,0.619160707826824
2330.TW,2020-12-31,2020-10-01,2020-12-31,deal_over_tariff,15,-0.0013921794543946867,-0.00189499457806011,0.5333333333333333,-0.0013768114691991087,-0.000527589997076836,0.001367404580983274,-0.0017493429913540094,-0.0016560215518788516,0.4,0.003504185291835101,0.0018330404494408508,0.0034890620013197024,-0.0075124638016155374,-0.007083255696068619,0.4,0.006046693625748644,2.027472749801228e-05,0.007103530423566631,0.619160707826824
3711.TW,2020-12-31,2020-10-01,2020-12-31,high_emotion,5,0.008855267941905297,0.00099954550118202,0.6,0.004814957787438909,0.003528706286629448,0.002529160785447428,0.006928627955543781,-0.0018226481119872993,0.8,-0.00447036924525347,0.004976120664900408,0.006798768776887707,0.013392405319688834,0.003806024666934237,1.0,-0.007428209694942997,0.014565640934633774,0.010759616267699538,0.619107500486381
0050.TW,2019-12-31,2019-10-01,2019-12-31,open_deal,16,0.0042382645220108055,0.0027907002966843135,0.6875,-0.00019046440205448475,0.0027450368572469316,-4.5663439437381855e-05,0.006354348166202066,0.004360874587790575,0.5625,0.0013729235682531172,0.005149715482296653,0.0007888408945060788,0.007352853443759086,0.0051956840921241,0.625,0.001864351477432618,0.0070946266726182846,0.0018989425804941844,0.6188620167552906
2454.TW,2020-06-30,2020-04-01,2020-06-30,pre_deal,10,-0.0035133566364728436,0.0016414003172415198,0.6,0.001969693869205622,0.007118575332547969,0.005477175015306449,-0.012551031847216884,-0.00303717936506823,0.8,0.005122852981893834,0.010158382294683544,0.013195561659751774,-0.010259947168903154,-0.0026190001097444147,0.8,-0.0069622039240369235,0.017974020858013792,0.020593020967758207,0.6187740599814467
2308.TW,2019-12-31,2019-10-01,2019-12-31,has_chips,5,-0.0006937617430736384,-0.0007575205223522428,0.6,-0.005359056422451013,-0.00038685356154420766,0.0003706669608080351,-0.008630372071328577,-0.007790135164801086,0.4,-0.0015937719267363967,-0.006339930728387721,0.0014502044364133643,-0.006620637367631524,-0.005939797690138709,0.6,0.0010733280479419266,-0.003919751365575178,0.0020200463245635316,0.618721508067714
2317.TW,2023-09-30,2023-07-03,2023-09-29,volume_spike,8,0.004133966707659234,0.0023593229405540284,0.5,-0.005783645786644918,0.0016480503258791837,-0.0007112726146748444,0.011189188890792751,0.008752519625564979,0.625,0.0006239467894097565,0.006008918111336659,-0.0027436015142283192,0.0074764393058765815,0.005207718618422687,0.5,-0.002106377567218763,0.0014152698946265222,-0.003792448723796165,0.6180233984149147
2376.TW,2019-09-30,2019-07-01,2019-09-30,tariff_rising,5,0.002752684550880947,0.0015002060041217485,0.2,-0.003648061090459535,-0.00022374965241126217,-0.0017239556565330108,0.006782652673075155,0.005210773560673256,0.6,-0.0017370182448537101,0.0016223388043723123,-0.003588434756300944,0.007718402281830671,0.006288978085403394,0.6,-0.005609102773423063,0.0010555656979414022,-0.005233412387461992,0.6179161830322272
2376.TW,2024-06-30,2024-04-01,2024-06-28,high_emotion,18,-0.0029720963972848275,-0.0034614361121963135,0.3888888888888889,-0.006743746038084929,-0.004320544492768975,-0.0008591083805726613,0.002050178336846186,0.001239140383449557,0.4444444444444444,0.002709691391728764,-0.0027861661927489644,-0.004025306576198521,0.0031675131712898402,0.0015776842470541872,0.4444444444444444,0.015596563967061026,-0.004134488693400166,-0.005712172940454353,0.6178980779355702
00632R.TW,2019-12-31,2019-10-01,2019-12-31,pre_tariff,5,-0.002697036709078904,-0.0022324412732702297,0.2,0.00023089172402154974,-0.004690872235312899,-0.002458430962042669,-0.003034659911899771,-0.001248684730273928,0.0,-0.002257826371444064,-0.006208552622542331,-0.004959867892268403,-0.006916639169649135,-0.002969899805936352,0.2,0.0008613604500495257,-0.010996918813998367,-0.008027019008062014,0.6178226579094822
00632R.TW,2024-06-30,2024-04-01,2024-06-28,deal_over_tariff,6,-0.0015967159830730347,1.7505167733473936e-05,0.5,0.002318548645193456,-0.00395912947880789,-0.003976634646541364,0.007608645750243507,0.009943088643079192,0.6666666666666666,-0.004295780677976459,0.0021150496924963575,-0.007828038950582834,0.001696188070943328,0.005163905882899782,0.5,-0.002436605878219391,-0.004895874040072477,-0.010059779922972259,0.6178071242564146
00632R.TW,2024-06-30,2024-04-01,2024-06-28,deal_only,6,-0.0015967159830730347,1.7505167733473936e-05,0.5,0.002318548645193456,-0.00395912947880789,-0.003976634646541364,0.007608645750243507,0.009943088643079192,0.6666666666666666,-0.004295780677976459,0.0021150496924963575,-0.007828038950582834,0.001696188070943328,0.005163905882899782,0.5,-0.002436605878219391,-0.004895874040072477,-0.010059779922972259,0.6178071242564146
2317.TW,2020-12-31,2020-10-01,2020-12-31,posts_very_high,22,-0.0007712090255375995,0.00028025001727475076,0.4090909090909091,0.0010608232548334423,0.0015978892758579963,0.0013176392585832455,-0.004101139068246227,-0.003056076100667818,0.5909090909090909,-0.0015776675461086995,0.0025097855657577515,0.005565861666425569,-0.01259292727198624,-0.011450717592238712,0.45454545454545453,-0.008499370687090805,0.0009067846770931084,0.01235750226933182,0.6176943625034673
2377.TW,2022-06-30,2022-04-01,2022-06-30,short_posts,11,0.0014761193398758392,0.005669149117263349,0.36363636363636365,-0.004773081960965172,0.0026148115612388135,-0.0030543375560245357,0.001075700017190086,0.005924117379324556,0.45454545454545453,-0.00828065869986775,-0.0008637484981749263,-0.0067878658774994825,-0.002019941216917948,0.0030099454809093497,0.36363636363636365,-0.010840143988460272,-0.007095815896235361,-0.01010576137714471,0.6176834051417278
0050.TW,2020-09-30,2020-07-01,2020-09-30,lots_of_excl,59,-0.003507925255476986,-0.004508058489851411,0.4576271186440678,0.0008076235833517588,-5.7964136819599544e-05,0.004450094353031811,0.0015509627304178602,-0.00034103553262569285,0.5423728813559322,0.00042333184014226206,0.0015021525888857222,0.001843188121511415,-0.00698975250108694,-0.010227141616355781,0.576271186440678,-0.005092770842498456,0.0015747676713133481,0.01180190928766913,0.6176728736923983
0050.TW,2024-03-31,2024-01-01,2024-03-29,short_posts,10,0.005126152634018731,0.002989081131360969,0.6,-0.00026575009840581684,0.003866445516989268,0.0008773643856282987,0.008598894621265531,0.005808628816967381,0.7,0.0017723689148204155,0.008228138583908856,0.0024195097669414763,0.006438123877407402,0.0031255280244184168,0.7,-0.0009708776431447755,0.00844464823104206,0.005319120206623643,0.6176263670665495
2308.TW,2018-09-30,2018-07-02,2018-09-28,attack_heavy,13,0.0017385437857345121,0.0024563259741083965,0.6923076923076923,0.00013493529057768093,0.004082768572112897,0.0016264425980045002,-0.0054571163476169835,-0.004622294327240339,0.6153846153846154,-0.006586619575265618,0.0004964805101397867,0.005118774837380126,-0.008685310463697662,-0.007113550225035423,0.5384615384615384,-0.011676650459186332,0.0007082628590676734,0.007821813084103096,0.6170964610698679
3711.TW,2019-09-30,2019-07-01,2019-09-30,volume_spike,8,0.004096034703043481,-0.0004291883795339039,0.625,0.0015266761456711377,9.426846819281156e-05,0.0005234568477267155,-0.0012056016993568716,-0.006634214212883715,0.5,-0.0015181661472788537,-0.004320779281901001,0.0023134349309827137,-0.0010359293209230612,-0.007524432015479406,0.375,-0.002861952663199656,-0.004078961442873077,0.0034454705726063295,0.6170113351311154
2317.TW,2019-03-31,2019-01-01,2019-03-29,volume_spike,7,-0.0017952724325649642,-0.001797347641297264,0.42857142857142855,-0.0047754675875144635,-0.0009817864655866837,0.0008155611757105802,-0.002881641987888259,-0.003173048457700389,0.42857142857142855,0.00032289115037278243,-0.0005988930267152814,0.0025741554309851073,-0.009504716628543543,-0.00978418183964526,0.42857142857142855,0.0016423527522787737,-0.004337888904551122,0.0054462929350941386,0.6167963165109929
2377.TW,2019-09-30,2019-07-01,2019-09-30,has_deal,38,0.0002982138507377128,-0.0011938502074144127,0.42105263157894735,0.0021973515787886786,-0.00017453020580793715,0.0010193200016064756,0.006304467411284599,0.004433481645524841,0.5789473684210527,0.001513430356823376,0.002113999218413147,-0.0023194824271116935,0.009099913619377599,0.006880139078903115,0.5526315789473685,0.00185348285488654,0.002927614935085967,-0.003952524143817149,0.6164644992941766
2317.TW,2020-06-30,2020-04-01,2020-06-30,has_china,32,0.0017610634685466127,0.003954474613724236,0.5625,0.001638246597664766,0.0032498971567844416,-0.0007045774569397942,-0.0036641452075972126,0.0006066269841078571,0.625,0.0029681531155790093,0.0038412578057196905,0.0032346308216118333,-0.00894549593045487,-0.004966937381025129,0.65625,0.004350619877279825,0.0036472804995476837,0.008614217880572813,0.6164333680852989
2303.TW,2024-03-31,2024-01-01,2024-03-29,has_china,16,-0.001601904773253907,-0.000481961609774465,0.5,0.003511009909741826,-0.0020862474368116314,-0.0016042858270371664,-0.009455463662508184,-0.008442599127382572,0.3125,0.0029543032403996656,-0.009608313344870733,-0.0011657142174881605,-0.0018668027614802624,0.00029819579772454984,0.4375,0.005373581335344088,-0.003927229632629191,-0.004225425430353741,0.616405592694708
2382.TW,2020-09-30,2020-07-01,2020-09-30,has_relief,6,0.0015292343907228187,-0.0019224615970213634,0.3333333333333333,-0.006198212707097365,-0.0015826455155196594,0.00033981608150170393,-0.004476811457155259,-0.010283684703247899,0.5,-0.0011775416585048347,-0.00906161467780311,0.0012220700254447884,0.002749061467134171,-0.0023580015812167494,0.3333333333333333,-0.009575199674585314,-0.0017854798689962116,0.000572521712220538,0.6160418086511981
00632R.TW,2017-09-30,2017-07-03,2017-09-29,lots_of_excl,34,-0.003828991829452885,-0.0034327953896511622,0.3235294117647059,0.0008122250418019505,-0.0034660801183040257,-3.328472865286354e-05,-0.005144555041311849,-0.0037817263291794927,0.2647058823529412,-0.00011664511746086771,-0.005864398339300761,-0.0020826720101212682,-0.003973302308912757,-0.0027347965649072914,0.20588235294117646,-0.0028735140996638733,-0.007559774555453516,-0.004824977990546224,0.6160286250832504
